image_id,filename,transform_name,intensity_value,pipeline_version,hash_algorithm,hash_value,hash_ref,hamming_distance,width,height,aspect_ratio
000000001353,000000001353.jpg,salt_pepper_noise,0.1,v2.0,dhash,6f5b7ad79b2c263e,7fdb7ad79b2c2636,3,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.1,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.1,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.1,v2.0,colorhash,18200030000,10200030000,1,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.1,v2.0,dhash_vertical,6d18f7ff84f73b80,7d18f3ff84f73b80,2,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.1,v2.0,phash_simple,6f6f5f5f77363636,7f7f5f5f77363636,2,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.1,v2.0,pdq,0110000001111000100001110100011110100100110110011101100100111110001100110110011100100110100011001100110010111001100110010011011110110110110000011100011001001100110110110011111100100100101100011100110011000011010011000011111100110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,18,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,dhash,5f7a7ad79b2c2636,7fdb7ad79b2c2636,3,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,colorhash,18200030000,10200030000,1,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,dhash_vertical,5c18f3ff84f77b80,7d18f3ff84f73b80,3,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,phash_simple,7f7f5f5f6f363636,7f7f5f5f77363636,2,375,500,0.75
000000001353,000000001353.jpg,salt_pepper_noise,0.15,v2.0,pdq,0110001101111001100001110110011010100100110110010101100100110110001000010110111000100110100011001100000101111101100110010011001110110100110010011101101001001100110110110011111100100101100100011100110011000011010011110011111000110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,18,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,95,v2.0,pdq,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,80,v2.0,pdq,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,65,v2.0,pdq,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,phash_simple,7f5f5f5f77363636,7f7f5f5f77363636,1,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,50,v2.0,pdq,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,35,v2.0,pdq,0110000101111000100101110100011110100100110110011101100100110110001000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,2,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,dhash_vertical,6d18f3ff84f73b80,7d18f3ff84f73b80,1,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,20,v2.0,pdq,0110000101111000100101110100011110100100110110011101100100110110001000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,2,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,dhash,7f5b7ad79b2c263e,7fdb7ad79b2c2636,2,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,dhash_vertical,6d18f3ff84f73b80,7d18f3ff84f73b80,1,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,phash_simple,7f5f5f5f77363636,7f7f5f5f77363636,1,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,10,v2.0,pdq,0110001101110000100001110100011100101100110110011101100100110110001000110110011000100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100110101100100011100110011000011010011010011111110110011001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,8,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,dhash,7e7b7ad79b2c2636,7fdb7ad79b2c2636,2,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,colorhash,18000030000,10200030000,2,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,dhash_vertical,7d18f7ff84f73b80,7d18f3ff84f73b80,1,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,phash_simple,7e7e7f5f7e363636,7f7f5f5f77363636,4,375,500,0.75
000000001353,000000001353.jpg,jpeg_compression,5,v2.0,pdq,0110000101110000100001110100011110000100110110011101100100110010011010110100111100100110100011001100000101111001100110010011001110100110110010011101101001001100110110110011111100110101101100011100110011000011010011010011111110110010001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,12,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,phash,bc0326fee1c43e19,bc0326fae1c47e19,2,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,whash,000000efcfd7ffc7,000000ebcfd7ffd7,2,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,dhash_vertical,7d18f3ff84f77b80,7d18f3ff84f73b80,1,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,phash_simple,6f7f5f5f77363636,7f7f5f5f77363636,1,375,500,0.75
000000001353,000000001353.jpg,rotation,1,v2.0,pdq,0110001001111000100001110100011010101100110110011101100100110010101100100110111100100110100011001100000101111001110110010011001100110110110000011101101001001100110110110011111100110100100100011100110011000011010011010011111100110010001100101100001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,18,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,phash,b80326fee1c67619,bc0326fae1c47e19,4,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,dhash,dedafad79b2c3636,7fdb7ad79b2c2636,5,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,whash,000800ebcfd7ffc7,000000ebcfd7ffd7,2,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,dhash_vertical,7d18f7ff84f77bc0,7d18f3ff84f73b80,3,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,phash_simple,6f7f5f4f37363636,7f7f5f5f77363636,3,375,500,0.75
000000001353,000000001353.jpg,rotation,2,v2.0,pdq,0111000001111001100001111100011010001100110010011100100100110010001100100110111100100110100011001100100101111001100110010011001110110110110010011101101001001100010110110011011100110100100100001100110011000011011011010011111100110010001100101111001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,28,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,phash,b00f64fee18c3659,bc0326fae1c47e19,10,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,dhash,dedaf2d79bbeb696,7fdb7ad79b2c2636,9,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,ahash,0000006bcfc7ffc3,0000006bcfc7ffc7,1,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,whash,0008006fcfc7ffcf,000000ebcfd7ffd7,6,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,dhash_vertical,3c18f7ef84f77b40,7d18f3ff84f73b80,6,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,phash_simple,6f6f6f6f37333736,7f7f5f5f77363636,7,375,500,0.75
000000001353,000000001353.jpg,rotation,5,v2.0,pdq,0011101000111101101100101100011010001110110010010100100100110010001100100110110100100110110011010100111100101001001110010011001010110110110001010110001001101101011110010011011010010100100110001100100111000011011011010011011100010010000100111111001111111000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,68,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,phash,a11f44bc638c36db,bc0326fae1c47e19,16,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,dhash,9ed2f6d69bb6b293,7fdb7ad79b2c2636,12,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,ahash,0000002bcfc7ff63,0000006bcfc7ffc7,3,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,whash,0008002fefcfffe3,000000ebcfd7ffd7,8,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,dhash_vertical,189077ee85fb7940,7d18f3ff84f73b80,13,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,phash_simple,6f7f6f6f33333333,7f7f5f5f77363636,8,375,500,0.75
000000001353,000000001353.jpg,rotation,10,v2.0,pdq,1001011000101101001101100111001001001110110011010100100110010010101110000111110111100110110011010100110100110000001110011001001010010110110001010110011001101101001100110011011010010001000110001111100111100011000011100001111010110011000000010011110011111100,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,102,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,phash,a11e46f8578934db,bc0326fae1c47e19,14,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,dhash,3cb4b6d6db9e9bcb,7fdb7ad79b2c2636,14,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,ahash,0000030fefc77f70,0000006bcfc7ffc7,7,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,whash,0010031fefcf7f71,000000ebcfd7ffd7,10,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,dhash_vertical,106f37ecc35f7c20,7d18f3ff84f73b80,15,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,phash_simple,677d7f3f39193911,7f7f5f5f77363636,12,375,500,0.75
000000001353,000000001353.jpg,rotation,20,v2.0,pdq,1101001001001000111001101101101101101101101001101011000110000001100100100010110001100111010010011110010110110011100110101001001011101000110001010110110011101101110000110001011001111011010010000000110011110101011001101000111010011011001100011101100000111100,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,120,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,phash,87355c6309de728d,bc0326fae1c47e19,15,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,dhash,71dcec7bdbcce471,7fdb7ad79b2c2636,12,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,ahash,0002071f2b673e3c,0000006bcfc7ffc7,11,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,whash,10260f1f2b677e3c,000000ebcfd7ffd7,13,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,colorhash,10200030000,10200030000,0,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,dhash_vertical,263f997be0ce3889,7d18f3ff84f73b80,14,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,phash_simple,9f9d3f3f1f07072b,7f7f5f5f77363636,13,375,500,0.75
000000001353,000000001353.jpg,rotation,45,v2.0,pdq,1000110001100100101101100101010001101101001100110100101101001000011101001000110011100101011001111101101100110011001111001010100100100010110001000100011011011000110010010010011110111011001111010011010101001000101111001110001101001011000111011110010011010110,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,130,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,phash,8d7af24629db2499,bc0326fae1c47e19,15,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,dhash,88b9bbdb6266781e,7fdb7ad79b2c2636,15,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,ahash,000c0f0f03333e0f,0000006bcfc7ffc7,12,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,whash,000f1f3f0b333f0f,000000ebcfd7ffd7,12,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,colorhash,08200030000,10200030000,2,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,dhash_vertical,1f5f2318337ccec3,7d18f3ff84f73b80,15,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,phash_simple,fff1f7f3b6262636,7f7f5f5f77363636,11,375,500,0.75
000000001353,000000001353.jpg,rotation,70,v2.0,pdq,1101001001001001111011100010011001001101000101101001101110101000100101101100110110101001010101100100101101110101011101101011110010110101010010011100101001001110010100111001001010100100110001010010110011001010110110001011000110011101101001010010101000001111,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,122,375,500,0.75
000000001353,000000001353.jpg,rotation,90,v2.0,phash,9ce1ba6c914972b6,bc0326fae1c47e19,13,500,375,1.333333
000000001353,000000001353.jpg,rotation,90,v2.0,dhash,b6369cd2f6b6b43d,7fdb7ad79b2c2636,14,500,375,1.333333
000000001353,000000001353.jpg,rotation,90,v2.0,ahash,1f1f0f1a02121f0f,0000006bcfc7ffc7,14,500,375,1.333333
000000001353,000000001353.jpg,rotation,90,v2.0,whash,1f1f0f1a07121f1f,000000ebcfd7ffd7,14,500,375,1.333333
000000001353,000000001353.jpg,rotation,90,v2.0,colorhash,10200030000,10200030000,0,500,375,1.333333
000000001353,000000001353.jpg,rotation,90,v2.0,dhash_vertical,2704681306180fa7,7d18f3ff84f73b80,16,500,375,1.333333
000000001353,000000001353.jpg,rotation,90,v2.0,phash_simple,7979797979797b7b,7f7f5f5f77363636,13,500,375,1.333333
000000001353,000000001353.jpg,rotation,90,v2.0,pdq,0111001111101011011011011001001110101100100100101110111000011101000100010110110010011011011000110100110011100011101001001101100000100100100110010001010100110110100110110010011101001100110010010010011001100100101100111001101101011001001011101101110001000011,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,134,500,375,1.333333
000000001353,000000001353.jpg,scaling,0.25,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,93,125,0.744
000000001353,000000001353.jpg,scaling,0.25,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,93,125,0.744
000000001353,000000001353.jpg,scaling,0.25,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,93,125,0.744
000000001353,000000001353.jpg,scaling,0.25,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,93,125,0.744
000000001353,000000001353.jpg,scaling,0.25,v2.0,colorhash,10200030000,10200030000,0,93,125,0.744
000000001353,000000001353.jpg,scaling,0.25,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,93,125,0.744
000000001353,000000001353.jpg,scaling,0.25,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,93,125,0.744
000000001353,000000001353.jpg,scaling,0.25,v2.0,pdq,0110001101110000100101110100011010100100110110011101100100110010011000110100111100100110100011001100000100110001100110010011001110110110110000111101101001001100110110110011111100100101101100011100110011000011010011010011111100110111001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,12,93,125,0.744
000000001353,000000001353.jpg,scaling,0.5,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,187,250,0.748
000000001353,000000001353.jpg,scaling,0.5,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,187,250,0.748
000000001353,000000001353.jpg,scaling,0.5,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,187,250,0.748
000000001353,000000001353.jpg,scaling,0.5,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,187,250,0.748
000000001353,000000001353.jpg,scaling,0.5,v2.0,colorhash,10200030000,10200030000,0,187,250,0.748
000000001353,000000001353.jpg,scaling,0.5,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,187,250,0.748
000000001353,000000001353.jpg,scaling,0.5,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,187,250,0.748
000000001353,000000001353.jpg,scaling,0.5,v2.0,pdq,0110001101110000100101110100011110001100110110011101100100110110001000110110011100100110100011001100000101111001100110110011001100100110110000011101001001001100110110110011111100100101101100011100110011000011010011010011111100110111001100101000001111100000,0110000101110000100101110100011110100100110110011101100100110110011000110110011100100110100011001100000101111001100110010011001110110110110000011101101001001100110110110011111100100100100100011100110011000011010011010011111110110011001100101000001111100000,12,187,250,0.748
000000001353,000000001353.jpg,scaling,0.75,v2.0,phash,bc0326fae1c47e19,bc0326fae1c47e19,0,281,375,0.749333
000000001353,000000001353.jpg,scaling,0.75,v2.0,dhash,7fdb7ad79b2c2636,7fdb7ad79b2c2636,0,281,375,0.749333
000000001353,000000001353.jpg,scaling,0.75,v2.0,ahash,0000006bcfc7ffc7,0000006bcfc7ffc7,0,281,375,0.749333
000000001353,000000001353.jpg,scaling,0.75,v2.0,whash,000000ebcfd7ffd7,000000ebcfd7ffd7,0,281,375,0.749333
000000001353,000000001353.jpg,scaling,0.75,v2.0,colorhash,10200030000,10200030000,0,281,375,0.749333
000000001353,000000001353.jpg,scaling,0.75,v2.0,dhash_vertical,7d18f3ff84f73b80,7d18f3ff84f73b80,0,281,375,0.749333
000000001353,000000001353.jpg,scaling,0.75,v2.0,phash_simple,7f7f5f5f77363636,7f7f5f5f77363636,0,281,375,0.749333
